date,nacara,psanchezcerro,puchaca,batan,salinar,quirihuac ,condorcerro,pcarretera,sectutuma,phuamba,yanapampa,sayan,santodomingo,larancocha,chosica,socsi,conta,laachirana,bellaunion,pjaqui,huatiapa,pcarreteracamana,pdiablo,chucarapi,chiriotumilaca,aguascalientes
13-Feb-19,36.08,64,6.375,18.163,,26.4,470.3,,,,,,63.15,,,140,,19.89,,,,,48.082,,12,
14-Feb-19,46.67,58.87,6,16.285,,25.93,431.5,,,,,,64.29,,,145,,40.9,,,,,44.75,,5.6,
15-Feb-19,38.08,40.17,11.063,19.15,,26.2,358.97,,,,,,56.06,,,172,,,,,,,44.201,,4.8,
16-Feb-19,41.75,44.63,11.063,17.415,,22.17,347.33,,,,,,54.72,,,160,,75.25,,,,,42.021,,5.75,
17-Feb-19,38.08,43.03,8.25,15.29,,26.67,336.57,,,,,,46.35,,,142,,36.575,,,,,41.481,,5.3,
18-Feb-19,78.08,40.5,11.688,13.91,,18.83,348.87,,,,,,39.01,,,115,,21.25,,,,,40.405,,4.8,
19-Feb-19,94.08,111.8,8.688,14.378,,21.3,305.23,,,,,,34.08,,,111,,16.125,,,,,,,3.8,
20-Feb-19,,121.46,15.375,23.688,,33.63,336.53,,,,,,33.63,,,135,,31.75,,,,,,,3.9,
21-Feb-19,82.33,100.75,14.25,21.688,,36.1,308.73,,,,,,30.91,,,137,,48.02,,,,,,,3.575,
22-Feb-19,,76.67,10.625,24.641,,36.1,308.87,,,,,,32.82,,,134,,47.645,,,,,134.637,,5.6,
23-Feb-19,362,114.92,8.75,25.488,,33.8,278.43,,,,,,36.5,,,138,,45.25,,,,,105.228,,4.35,
24-Feb-19,737.25,643.92,18.625,27.625,,33.77,292.37,,,,,,57.62,,,146,,49.75,,,,,77.214,,4.85,
25-Feb-19,,1246.67,51.5,103.725,,34.83,362.27,,,,,,67.57,,,150,,41.675,,,,,73.86,,3.9,
26-Feb-19,217.75,642.57,29.25,87.375,,35.33,347.33,,,,,,70.91,,,148,,31.288,,,,,64.531,,3.2,
27-Feb-19,176.75,256.46,22.63,50.213,,25.5,305.1,,,,,,61.33,,,118,,32.98,,,,,49.989,,2.75,
28-Feb-19,147.33,190.46,14.13,33.45,,23.17,275.87,,,,,,50.5,,,115,,38.4,,,,,48.755,,2.325,
1-Mar-19,146.92,396.59,12.88,26.075,,20.53,280.3,,,,,,43.93,,,115,,21.406,,,,,40.5,,2.24,
2-Mar-19,191.52,198.88,12.25,23.975,,32.83,284.4,,,,,,47.89,,,160,,28,,,,,24.753,,2.85,
3-Mar-19,146.92,344.79,13,22.925,,38.7,315.53,,,,,,51.97,,,155,,39.95,,,,,24.204,,1.9,
4-Mar-19,119.25,230.12,13.88,29.5,,38.6,302,,,,,,51.35,,,145,,80.05,,,,,23.657,,1.95,
5-Mar-19,91.83,141.42,12.38,19.025,,30.67,275.67,,,,,,50.22,,,178,,71.1,,,,,23.93,,1.75,
6-Mar-19,119.25,118.71,25.13,20.013,,37.1,325.97,,,,,,45.57,,,185,,68.375,,,,,24.753,,1.6,
7-Mar-19,64.64,96.17,15.94,19.138,,31.47,327,,,,,,68.05,,,195,,47.3,,,,,25.857,,1.6,
8-Mar-19,52.25,79.5,12,17.163,,24.37,312.07,,,,,,63.71,,,190,,33.25,,,,,24.821,,1.6,
9-Mar-19,42.67,70.5,10.06,16.463,,20.6,312.27,,,,,,56.76,,,202,,37.356,,,,,25.1,,1.625,
10-Mar-19,81.67,68.62,9.69,13.838,,16.13,288.3,,,,,,58.11,,,207,,39.225,,,,,24.897,,1.6,
11-Mar-19,76.67,55.71,12.19,15.25,,20,301.87,,,,,,58.85,,,198,,67.498,,,,,24.797,,2,
12-Mar-19,86.08,49.96,14.63,13.988,,13.97,312.07,,,,,,59.53,,,185,,56.125,,,,,24.298,,1.75,
13-Mar-19,97.92,57.83,12.13,14.963,,20.5,319.03,,,,,,56.58,,,170,,40.25,,,,,25.303,,1.75,
14-Mar-19,132.42,74.42,12.5,15.288,,32.67,322.67,,,,,,48.68,,,170,,41,,,,,26.301,,1.6,
15-Mar-19,112.33,102.33,10.06,18.813,,32.03,340.07,,,,,,47.13,,,170,,36.15,,,,,23.373,,1.3,
16-Mar-19,99,98.5,12.06,16.163,,28.53,365.53,,,,,,45.54,,,173,,52.25,,,,,24.036,,1.35,
17-Mar-19,86.42,84.67,9.94,15.95,,23.1,315.47,,,,,,42.09,,,155,,41.75,,,,,23.766,,1.225,
18-Mar-19,137.58,72,15.94,15.075,,44.8,308.5,,,,,,47.73,,,165,,47.275,,,,,23.209,,1.15,
19-Mar-19,265.75,214.54,17.5,17.463,,44.53,365.73,,,,,,58.07,,,155,,34.5,,,,,21.908,,1.1,
20-Mar-19,215.5,209.71,24.25,22.638,,39.33,376.77,,,,,,54.37,,,150,,20.975,,,,,14.885,,1.05,
21-Mar-19,269.42,299.38,17.25,19.6,,51.27,434.97,,,,,,51.38,,,145,,19.25,,,,,11.514,,1,
22-Mar-19,198.25,251.33,15.75,17.313,,39.33,392.6,,,,,,46.27,,,155,,18.5,,,,,,,0.95,
23-Mar-19,161,161.79,14.5,17.713,,37.63,430.7,,,,,,43.23,,,160,,18.25,,,,,,,0.95,
24-Mar-19,143.33,115.08,13.25,16.663,,36.1,467.27,,,,,,39.85,,,175,,24.75,,,,,11.056,,0.95,
25-Mar-19,126.92,90.46,10.25,16.938,,33.1,471.83,,,,,,37.55,,,161,,19.7,,,,,9.982,,0.965,
26-Mar-19,109.42,73.38,10,16.038,,25.3,403.37,,,,,,36.52,,,161,,10.5,,,,,9.72,,1,
27-Mar-19,98,64.25,9.56,15.38,,22.07,399.73,,,,,,33.68,,,132,,9.5,,,,,,,1,
28-Mar-19,95.42,54.5,9.06,15.338,,22.77,392.07,,,,,,31.52,,,140,,7.325,,,,,9.863,,0.95,
29-Mar-19,79.25,48.21,8.38,16.425,,24.43,380.53,,,,,,31.74,,,138,,10,,,,,9.936,,0.95,
30-Mar-19,62.67,50,8.88,16.575,,31.13,373.07,,,,,,29.33,,,128,,7.25,,,,,,,0.9,
31-Mar-19,51.42,50.92,8.13,15.315,,23.1,315.43,,,,,,26.53,,,135,,5.1,,,,,,,0.95,
1-Apr-19,66.92,43.04,7.38,13.913,,21,285,,,,,,28.43,,,,,5.475,,,,,,,0.85,
2-Apr-19,329.33,73.5,12.75,11.975,,33.57,301.73,,,,,,37.55,,,115,,7.35,,,,,,,0.5585,
3-Apr-19,398.75,343.17,26.13,30.6,,46.17,339.37,,,,,,34.61,,,110,,4.925,,,,,,,0.56,
4-Apr-19,209.83,214.83,13.88,24.3,,42.87,340.83,,,,,,31.8,,,100,,2.875,,,,,,,0.565,
5-Apr-19,156.92,129.25,12.13,19.463,,29.6,291.7,,,,,,28.94,,,82,,2.225,,,,,,,0.565,
6-Apr-19,124,99.13,10.06,16.388,,24.87,259,,,,,,26.89,,,80,,2,,,,,,,0.58,
7-Apr-19,110.67,86.13,8.88,15.363,,22.3,271.77,,,,,,25.49,,,78,,2.225,,,,,,,0.5,
8-Apr-19,104.5,77.25,8.06,15.788,,17.43,249.6,,,,,,24.83,,,68,,2.3,,,,,,,0.53,
9-Apr-19,79.75,72.08,8,18.225,,20.23,249.63,,,,,,23.92,,,63,,6.75,,,,,,,0.575,
10-Apr-19,68.17,56.25,7.56,16.325,,16.9,243.5,,,,,,22.95,,,,,2.625,,,,,,,0.565,
11-Apr-19,58.17,49.21,7.5,14.738,,17.07,231.2,,,,,,22.89,,,68,,4.625,,,,,,,0.575,
12-Apr-19,49.25,41.88,7.06,13.488,,12.03,204.83,,,,,,21.3,,,60,,3,,,,,,,0.56,
13-Apr-19,41.08,42,7,11.863,,11.97,204.8,,,,,,20.37,,,58,,2,,,,,,,0.555,
14-Apr-19,38,41.42,7,10.275,,16,207.77,,,,,,20.21,,,56,,1.825,,,,,,,0.565,
15-Apr-19,35.58,35.23,6.56,10.363,,12.83,216.4,,,,,,20.41,,,60,,1.3,,,,,,,0.555,
16-Apr-19,31.83,33.21,7.56,10.55,,13.5,210.53,,,,,,20.26,,,54,,1.475,,,,,,,0.53,
17-Apr-19,27.33,29.81,9.31,10.628,,17.9,199.13,,,,,,20.11,,,52,,1.525,,,,,,,0.56,
18-Apr-19,25.75,25.88,7.88,10.013,,13.67,203.67,,,,,,20.3,,,50,,1.55,,,,,,,0.535,
19-Apr-19,27.92,24.5,8.94,11.263,,13.13,185.3,,,,,,19.26,,,47,,1.5,,,,,,,0.53,
20-Apr-19,24,29.14,16.25,13.825,,21.8,195.2,,,,,,19.81,,,45,,2.5,,,,,,,0.53,
21-Apr-19,27.58,24.15,10,14.713,,19.63,183.13,,,,,,22.8,,,48,,17,,,,,,,0.52,
22-Apr-19,95.83,30.42,9.69,14.1,,16.43,205,,,,,,23.38,,,70,,9.75,,,,,,,0.61,
23-Apr-19,60.17,60.46,9.06,11.375,,19.37,219.4,,,,,,23.11,,,64,,7.25,,,,,,,0.635,
24-Apr-19,46,36,11.63,11.275,,20.87,196.3,,,,,,21.71,,,64,,6.05,,,,,,,0.675,
25-Apr-19,40,28.83,14.38,11.738,,17.47,185.27,,,,,,20.52,,,60,,3.2,,,,,,,0.62,
26-Apr-19,32.25,26.25,9.69,10.663,,14.23,166.5,,,,,,19.61,,,58,,1.8,,,,,,,0.55,
27-Apr-19,26.58,26.96,8.06,10.675,,15.1,164,,,,,,18.92,,,57,,2,,,,,,,0.58,
28-Apr-19,23.5,21.73,8.25,10.788,,15.57,164,,,,,,20.07,,,53,,2.075,,,,,,,0.58,
29-Apr-19,21.17,18.75,8,10.48,,12.97,141.13,,,,,,20.17,,,48,,2.525,,,,,,,0.565,
30-Apr-19,20.17,17.92,8.06,10.35,,12.43,157.37,,,,,,19.88,,,45,,9,,,,,,,0.555,
1-May-19,19.25,17.3,7.06,10.225,,19.43,158.37,,,,,,18.38,,,42,,3.375,,,,,,,0.575,
2-May-19,14.9,14,7.44,10.69,,13.33,148.83,,,,,,17.72,,,44,,2.15,,,,,,,0.54,
3-May-19,16.68,12,7.06,10.13,,11.5,148.8,,,,,,17.17,,,37,,1.15,,,,,,,0.505,
4-May-19,10.97,12.75,9.5,9.56,,13.7,138.03,,,,,,16.64,,,35,,1.375,,,,,,,0.515,
5-May-19,10.3,9.38,9.88,9.5,,11.33,134.2,,,,,,16.34,,,35,,1.675,,,,,,,0.495,
6-May-19,8.56,5.21,13,10.35,,12,141.47,,,,,,16.16,,,34,,2.5,,,,,,,0.51,
7-May-19,7.25,4.17,8.25,9.66,,10.53,131.87,,,,,,15.74,,,39,,1.7,,,,,,,0.51,
8-May-19,5.98,6.33,8,9.44,,8,125.97,,,,,,14.92,,,38,,1.05,,,,,,,0.51,
9-May-19,5.58,6.08,7.56,9.62,,7.13,116.37,,,,,,14.42,,,36,,1.75,,,,,,,0.52,
10-May-19,5.3,0,6.88,9.21,,5.3,113.7,,,,,,14.1,,,29,,1.25,,,,,,,0.51,
11-May-19,5,12.96,6.06,8.89,,5,109.57,,,,,,14.2,,,28,,1.2,,,,,,,0.505,
12-May-19,6.33,37.93,6,8.95,,4.5,107.4,,,,,,14.48,,,29,,1.775,,,,,,,0.505,
13-May-19,6.65,10.5,7.75,10.838,,3.83,103.33,,,,,,14.62,,,28,,0.95,,,,,,,0.505,
14-May-19,,11.21,13.38,11.638,,5.07,125.27,,,,,,14.51,,,31,,0.55,,,,,,,0.505,
15-May-19,5.25,9.58,10.88,11.813,,4.3,119.67,,,,,,14.43,,,29,,,,,,,,,0.5,
16-May-19,4.5,9,11.75,10.688,,3.97,124.1,,,,,,14.41,,,28,,0.219,,,,,,,0.495,
17-May-19,3.87,9.29,8.25,10.575,,3.87,111.4,,,,,,13.85,,,26,,0.163,,,,,,,0.5,
18-May-19,3.33,14.75,6.81,9.67,,3.7,99.3,,,,,,13.48,,,26,,0.113,,,,,,,0.51,
19-May-19,3.17,25.17,5.88,9.135,,3.73,99.3,,,,,,13.09,,,25,,0.1,,,,,,,0.51,
20-May-19,2.86,20.59,5.5,8.783,,3.9,88.67,,,,,,12.93,,,27,,0.106,,,,,,,0.515,
21-May-19,2.28,23.33,5.06,8.663,,3.5,91.6,,,,,,12.39,,,28,,0.06,,,,,,,0.505,
22-May-19,2.05,21.33,5,8.798,,2.5,85.83,,,,,,11.9,,,26,,0.06,,,,,,,0.505,
23-May-19,20.03,23.33,4.56,10.263,,3,76.87,,,,,,11.4,,,25,,0.05,,,,,,,0.4925,
24-May-19,18.82,21.88,5.81,12.558,,2.67,83.3,,,,,,11.1,,,25,,0.05,,,,,,,0.4925,
25-May-19,18.03,26.58,11.88,12.675,,2.5,81.37,,,,,,11.1,,,25,,0.05,,,,,,,0.4925,
26-May-19,18.73,30,14,13.15,,2.9,77.23,,,,,,11.27,,,25,,0.05,,,,,,,0.4925,
27-May-19,18.33,19.46,10.63,13.225,,6.33,92.17,,,,,,11.27,,,24,,0.04,,,,,,,0.475,
28-May-19,17.8,21.25,7.94,11.775,,4,82.9,,,,,,11.46,,,24,,0.04,,,,,,,0.465,
29-May-19,18.62,21.63,7.31,10.37,,3.47,81.07,,,,,,10.53,,,23,,0.04,,,,,,,0.48,
30-May-19,18.5,24.83,5.94,10.373,,3.2,81.73,,,,,,10.4,,,22,,0.04,,,,,,,0.485,
31-May-19,18.33,23.67,5.06,9.393,,2.93,74.7,,,,,,10.44,,,23,,0.04,,,,,,,0.485,
1-Jun-19,17.98,28.12,2.18,9.153,,2.77,72.6,,,,,,8.59,,20.6892,22,,0.04,,,,,,,0.46,
2-Jun-19,17.33,30.67,1.75,9.235,,2.67,74.07,,,,,,8.94,,20.59,21,,0.04,,,,,,,0.465,
3-Jun-19,16,25.67,1.69,9.338,,2.33,71.1,,,,,,9,,20.75,22,,0.04,,,,,,,0.45,
4-Jun-19,15.8,22.58,3.71,9.35,,1.57,71.93,,,,,,8.54,,20.73,21,,0.04,,,,,,,0.49,
5-Jun-19,15.8,28.29,3.56,9.05,,0.9,74.9,,,,,,8.52,,20.09,21,,0.04,,,,,,,0.58,
6-Jun-19,13.5,17.12,3.5,8.65,,0.7,66.6,,,,,,8.32,,20.1675,20,,3.625,,,,,,,0.55,
7-Jun-19,12.9,14.75,3.5,8.538,,0.6,68.43,,,,,,8.41,,20.1647,21,,6.375,,,,,,,0.49,
8-Jun-19,13.1,20.63,3.06,8.348,,0.6,68.17,,,,,,8.21,,20.61,21,,7,,,,,,,0.51,
9-Jun-19,12.65,24.17,3,8.15,,0.6,63.13,,,,,,8.48,,20.71,21,,7,,,,,,,0.49,
10-Jun-19,12.22,23.58,3,8.123,,0.6,64.05,,,,,,8.34,,21.12,20,,7,,,,,,,0.465,
11-Jun-19,13,24.5,2.56,7.763,,0.57,72,,,,,,8.14,,22.44,19,,4.5,,,,,,,0.455,
12-Jun-19,13.81,25.17,2.5,7.188,,0.57,66.83,,,,,,8.39,,21.09,20,,0.9,,,,,,,0.455,
13-Jun-19,12.62,28,2.06,6.51,,0.58,70.3,,,,,,7.97,,22.02,19,,0.313,,,,,,,0.465,
14-Jun-19,11.6,25.88,2,5.858,,0.53,68.23,,,,,,8.12,,21.72,19,,0.1,,,,,,,0.48,
15-Jun-19,11.6,27.5,1.83,5.425,,0.48,62.27,,,,,,8.18,,22.418,19,,0.15,,,,,,,0.495,
16-Jun-19,11.8,27.17,1.8,5.38,,0.47,57.67,,,,,,7.93,,22.008,19,,0.188,,,,,,,0.505,
17-Jun-19,11.7,25.17,1.8,5.415,,0.43,66.17,,,,,,7.89,,21.68,19,,0.13,,,,,,,0.485,
18-Jun-19,10.9,23.5,1.98,5.338,,0.4,60.87,,,,,,7.5,,21.7,19,,0.063,,,,,,,0.515,
19-Jun-19,10.48,23.58,2,5.413,,0.4,58.5,,,,,,7.29,,21.37,19,,0.193,,,,,,,0.525,
20-Jun-19,10.06,23,2,5.498,,0.37,53.6,,,,,,7.34,,21.7013,,,0.055,,,,,,,0.515,
21-Jun-19,9.6,21.42,1.83,5.56,,0.32,53.63,,,,,,7.36,,21.09,19,,0.05,,,,,,,0.515,
22-Jun-19,8.85,23.83,1.8,5.338,,0.3,54.27,,,,,,7.36,,20.06,19,,0.04,,,,,,,0.515,
23-Jun-19,8.56,23.33,1.61,5.33,,0.23,55.77,,,,,,7.38,,21.83,19,,0.04,,,,,,,0.49,
24-Jun-19,7.97,22.67,1.5,5.333,,0.2,54.4,,,,,,7.15,,21.73,18,,0.04,,,,,,,0.465,
25-Jun-19,7.7,20.92,1.5,5.528,,0.2,48.63,,,,,,7.05,,22.14,,,0.04,,,,,,,0.455,
26-Jun-19,7.28,21.25,1.5,5.425,,0.2,50.2,,,,,,7.03,,22.04,18,,0.04,,,,,,,0.44,
27-Jun-19,6.82,17.54,1.5,5.41,,0.2,53.3,,,,,,7.12,,22.047,17,,0.04,,,,,,,0.455,
28-Jun-19,6.2,14.62,5.44,4.898,,0.2,51.07,,,,,,7.57,,22.698,17,,0.04,,,,,,,0.455,
29-Jun-19,6,17.42,7.88,4.91,,0.2,53.27,,,,,,7.94,,22.1325,17,,0.035,,,,,,,0.48,
30-Jun-19,5.23,9.42,8.25,5.05,,0.2,57,,,,,,7.84,,22.097,17,,0.035,,,,,,,0.425,
1-Jul-19,4.7,5.75,4.13,4.698,,0.2,62.47,,,,,,7.94,,22.3233,,,0.035,,,,,,,0.495,
2-Jul-19,4.2,0,3.56,4.72,,0.2,49.23,,,,,,7.84,,23.2654,16,,0.03,,,,,,,0.49,
3-Jul-19,3.9,0,3.5,4.765,,0.2,49.53,,,,,,7.82,,22.97,16,,0.03,,,,,,,0.49,
4-Jul-19,3.6,0,3.06,4.728,,0.2,50.53,,,,,,7.83,,22.2636,,,0.033,,,,,,,0.47,
5-Jul-19,3.45,1.04,3.38,4.878,,0.2,47.1,,,,,,7.83,,22.7396,17,,0.039,,,,,,,0.47,
6-Jul-19,3.3,0.83,10.75,4.658,,0.2,50.87,,,,,,7.82,,22.5276,17,,0.035,,,,,,,0.47,
7-Jul-19,3.25,4.33,28.25,4.825,,0.2,53.53,,,,,,7.93,,22.4043,16,,0.035,,,,,,,0.47,
8-Jul-19,2.85,5,18.25,5.315,,0.2,56.63,,,,,,7.84,,22.7027,16.5,,0.035,,,,,,,0.47,
9-Jul-19,2.5,5,9.13,5.593,,0.2,50.2,,,,,,7.82,,21.7736,15,,0.03,,,,,,,0.465,
10-Jul-19,2.3,5,6.25,5.188,,0.18,53.67,,,,,,7.84,,22.4395,15,,0.03,,,,,,,0.465,
11-Jul-19,2.1,6.42,4.94,4.88,,0.15,46.2,,,,,,7.8,,22.2636,15,,0.03,,,,,,,0.465,
12-Jul-19,1.75,7.83,4.31,4.273,,0.15,47.43,,,,,,7.74,,24.152,15,,0.03,,,,,,,0.495,
13-Jul-19,1.65,8.92,4,3.783,,0.15,47.7,,,,,,7.9,,22.6335,15,,0.03,,,,,,,0.495,
14-Jul-19,1.6,1.25,3.25,3.788,,0.15,47.4,,,,,,7.83,,24.0256,15,,0.03,,,,,,,0.485,
15-Jul-19,1.5,0.83,10,4.715,,0.15,49,,,,,,7.95,,22.5452,14,,0.03,,,,,,,0.48,
16-Jul-19,1.3,4.42,7.13,4.598,,0.15,45.67,,,,,,7.93,,22.7042,,,0.03,,,,,,,0.49,
17-Jul-19,1.15,4.29,5.94,4.465,,0.15,46.27,,,,,,7.86,,23.5047,14,,0.03,,,,,,,0.49,
18-Jul-19,1.15,4.79,5.5,4.215,,0.15,49.63,,,,,,7.89,,23.8816,14,,0.03,,,,,,,0.485,
19-Jul-19,1.09,5.46,5.06,3.9,,0.15,46.3,,,,,,7.93,,24.4234,14,,0.03,,,,,,,0.49,
20-Jul-19,1,6.67,4.13,3.808,,0.08,43.57,,,,,,8,,24.8782,14,,0.03,,,,,,,0.47,
21-Jul-19,1,7.42,4.19,3.718,,0.04,42.77,,,,,,7.89,,24.0076,14,,0.03,,,,,,,0.47,
22-Jul-19,0.95,6.38,4.06,3.8,,0.04,43.93,,,,,,7.86,,24.4416,14,,0.03,,,,,,,0.47,
23-Jul-19,0.8,5.63,3.81,3.8,,0.04,44.53,,,,,,7.93,,22.2636,14,,0.03,,,,,,,0.465,
24-Jul-19,0.63,6.21,3.5,4.125,,0.03,43.37,,,,,,7.83,,21.9744,14,,0.03,,,,,,,0.465,
25-Jul-19,0.58,7,3.44,4.195,,0.03,44,,,,,,7.75,,21.5392,14,,0.03,,,,,,,0.465,
26-Jul-19,0.48,8.33,3,4.155,,0.03,44.53,,,,,,7.76,,21.6929,14,,0.03,,,,,,,0.48,
27-Jul-19,0.4,8.5,3,3.803,,0.03,46,,,,,,7.82,,21.7996,14,,0.03,,,,,,,0.48,
28-Jul-19,0.35,4.92,3,3.67,,0.04,42.77,,,,,,7.76,,23.0058,14,,0.025,,,,,,,0.49,
29-Jul-19,0.2,5,2.83,3.685,,0.04,44,,,,,,7.71,,22.4354,14,,0.025,,,,,,,0.48,
30-Jul-19,0.2,3.08,2.8,3.363,,0.04,41.17,,,,,,7.61,,22.4354,14,,0.025,,,,,,,0.465,
31-Jul-19,0.18,3.42,2.54,3.283,,0.04,40.27,,,,,,7.59,,22.3996,14,,0.03,,,,,,,0.48,
1-Aug-19,0.1,2.13,2.06,3.445,,0.04,40.53,,,,,,7.83,,22.3233,14,,0.03,,,,,,,0.48,
2-Aug-19,0.1,4.04,2,3.133,,0.04,39.23,,,,,,7.75,,22.4142,14,,0.03,,,,,,,0.48,
3-Aug-19,0.1,0.21,1.56,2.555,,0.04,42,,,,,,7.76,,22.1988,14,,0.025,,,,,,,0.48,
4-Aug-19,0,1.25,1.5,2.605,,0.03,39.97,,,,,,7.82,,22.3938,14,,0.025,,,,,,,0.465,
5-Aug-19,0,0,1.5,2.498,,0.03,42,,,,,,7.76,,22.3846,14,,0.026,,,,,,,0.455,
6-Aug-19,0,0,1.5,2.46,,0.03,42.8,,,,,,7.71,,22.5492,14,,0.075,,,,,,,0.45,
7-Aug-19,0,2.88,1.06,2.395,,0.03,39.13,,,,,,7.61,,21.9383,14,,0.063,,,,,,,0.44,
8-Aug-19,0,3.75,1,2.293,,0.03,43.1,,,,,,7.59,,21.8896,14,,0.05,,,,,,,0.44,
9-Aug-19,1.2,1.67,1,2.2,,0.03,42.97,,,,,,7.57,,21.7292,14,,0.063,,,,,,,0.49,
10-Aug-19,1.2,4.54,1,2.313,,0.03,43.7,,,,,,7.72,,22.2008,14,,0.063,,,,,,,0.51,
11-Aug-19,1.2,2.29,1,2.315,,0.03,45.87,,,,,,7.95,,21.8367,14,,0.063,,,,,,,0.51,
12-Aug-19,0,1.88,0.83,2.005,,0.03,45.07,,,,,,8.08,,22.0767,13,,0.056,,,,,,,0.51,
13-Aug-19,0,2.63,0.8,1.92,,0.04,44.23,,,,,,7.96,,21.9767,13,,0.031,,,,,,,0.51,
14-Aug-19,0,3.42,0.8,1.768,,0.03,46,,,,,,7.86,,21.9258,13,,0.025,,,,,,,0.51,
15-Aug-19,0,1.17,0.8,1.785,,0.03,46.53,,,,,,7.85,,22.0221,13,,0.031,,,,,,,0.5,
16-Aug-19,0,0,0.8,1.738,,0.03,41.63,,,,,,7.82,,22.1171,13,,0.05,,,,,,,0.495,
17-Aug-19,0,1.33,0.63,1.67,,0.03,42.7,,,,,,7.87,,22.1471,13,,0.05,,,,,,,0.5025,
18-Aug-19,0,3.96,0.6,1.76,,0.03,42.83,,,,,,7.82,,21.9383,13,,0.05,,,,,,,0.5025,
19-Aug-19,0,2.17,0.51,1.746,,0.02,45.13,,,,,,7.8,,21.5029,13,,0.05,,,,,,,0.5025,
20-Aug-19,0,0.21,0.5,1.783,,0.02,44.5,,,,,,7.75,,20.9688,13,,0.044,,,,,,,0.5025,
21-Aug-19,0,0,0.5,1.588,,0.02,43.63,,,,,,7.75,,21.2817,13,,0.044,,,,,,,0.505,
22-Aug-19,0,0,1.06,1.335,,0.02,43.93,,,,,,7.6,,21.71,13,,0.044,,,,,,,0.505,
23-Aug-19,0,0,1,1.423,,0.02,43.97,,,,,,7.56,,21.6088,13,,0.044,,,,,,,0.505,
24-Aug-19,0,0.42,0.83,1.483,,0.02,43.07,,,,,,7.63,,21.4933,13,,0.05,,,,,,,0.51,
25-Aug-19,0,1.46,0.63,1.338,,0.02,41.4,,,,,,7.68,,21.56,14,,0.05,,,,,,,0.51,
26-Aug-19,0,1.25,0.6,1.448,,0.02,42.23,,,,,,7.69,,21.7633,11,,0.025,,,,,,,0.5,
27-Aug-19,0,0,0.51,1.42,,0.02,41.13,,,,,,7.56,,21.6271,14,,0.025,,,,,,,0.495,
28-Aug-19,0,0,0.5,1.328,,0.02,40.23,,,,,,7.6,,21.0733,14,,0.025,,,,,,,0.5,
29-Aug-19,0,0,0.5,1.265,,0.02,43.1,,,,,,7.91,,21.4363,14,,0.025,,,,,,,0.49,
30-Aug-19,0,0,0.5,1.228,,0.02,39.97,,,,,,7.88,,21.1717,14,,0.025,,,,,,,0.51,
31-Aug-19,0,0,0.5,1.288,,0.02,41.67,,,,,,7.31,,20.6862,14,,0.05,,,,,,,0.51,
1-Sep-19,,0,0.41,1.31,,0.02,41.07,,,,,,7.31,,20.92,14,,0.05,,,,,,,0.505,
2-Sep-19,0,0,0.4,1.338,,0.02,44.8,,,,,,7.39,,21.06,14,,0.044,,,,,,,0.5,
3-Sep-19,0,0,0.4,1.363,,0.02,45.73,,,,,,7.8,,21.22,15,,0.05,,,,,,,0.48,
4-Sep-19,0,0,0.4,1.223,,0.02,39.97,,,,,,8.18,,21.9904,15,,0.05,,,,,,,0.465,
5-Sep-19,0,0,0.31,1.163,,0.02,41.93,,,,,,8.13,,21.675,15,,0.05,,,,,,,0.465,
6-Sep-19,0,0,0.3,1.058,,0.02,41.33,,,,,,8,,21.64,15,,0.05,,,,,,,0.45,
7-Sep-19,0,0,0.3,1.203,,0.02,40,,,,,,7.93,,20.98,15,,0.025,,,,,,,0.45,
8-Sep-19,0,0,0.3,1.148,,0.02,42.27,,,,,,7.73,,20.83,15,,0.025,,,,,,,0.45,
9-Sep-19,0,0,0.3,1.148,,0.02,41.4,,,,,,7.25,,20.51,17,,0.025,,,,,,,0.48,
10-Sep-19,0,0,0.3,1.095,,0.02,42.57,,,,,,7.07,,21.7,15,,2.131,,,,,,,0.495,
11-Sep-19,0,0,0.21,1.125,,0.02,43.17,,,,,,6.96,,21.33,15,,6.125,,,,,,,0.48,
12-Sep-19,0,0,0.2,1.093,,0.02,42.23,,,,,,6.84,,21.06,15,,6.5,,,,,,,0.475,
13-Sep-19,0,0,0.2,1.108,,0.02,41.93,,,,,,6.7,,20.6792,14,,7,,,,,,,0.475,
14-Sep-19,0,0,0.2,1.15,,0.02,40.53,,,,,,6.89,,20.4508,14,,7,,,,,,,0.5,
15-Sep-19,0,0,0.2,1.133,,0.02,41.1,,,,,,6.69,,20.485,14,,7.5,,,,,,,0.48,
16-Sep-19,0,0,0.2,1.159,,0.02,42.53,,,,,,6.53,,21.2558,14,,7.5,,,,,,,0.465,
17-Sep-19,0,0,0.2,1.158,,0.02,40.5,,,,,,6.6,,21.35,14,,7.5,,,,,,,0.465,
18-Sep-19,0,0,0.2,1.154,,0.1,44.53,,,,,,6.62,,21.1879,14,,7.5,,,,,,,0.47,
19-Sep-19,0,0,0.2,1.133,,0,44.6,,,,,,6.84,,21.61,14,,7.5,,,,,,,0.465,
20-Sep-19,0,0,0.2,1.104,,0,53.43,,,,,,7.04,,22.0596,16,,7.5,,,,,,,0.47,
21-Sep-19,0,0,0.2,0.959,,0,65.93,,,,,,7.43,,21.815,16,,7.5,,,,,,,0.47,
22-Sep-19,0,0,0.2,0.968,,0,72.43,,,,,,7.35,,21.5554,17,,7.5,,,,,,,0.465,
